product,day,timestamp,price,quantity,mid_at_trade,trade_location,roll_min_500,roll_max_500,near_min_w500,near_max_w500,fwd_mid_50,fwd_mid_100,fwd_mid_500,fwd_ret_50,fwd_ret_100,fwd_ret_500
HYDROGEL_PACK,1,932100,9991.0,3,9999.0,at_or_below_bid_touch,9977.0,10041.0,False,False,10007.0,10016.0,10007.0,8.0,17.0,8.0
HYDROGEL_PACK,1,934300,9997.0,3,10005.0,at_or_below_bid_touch,9977.0,10041.0,False,False,9998.0,10013.0,10015.0,-7.0,8.0,10.0
HYDROGEL_PACK,1,936400,10006.0,3,10002.5,at_or_above_ask_touch,9977.0,10041.0,False,False,10019.0,10014.0,10031.0,16.5,11.5,28.5
HYDROGEL_PACK,1,936500,9997.0,6,10005.0,at_or_below_bid_touch,9977.0,10041.0,False,False,10018.0,10015.0,10031.0,13.0,10.0,26.0
HYDROGEL_PACK,1,936700,9998.0,3,10006.0,at_or_below_bid_touch,9977.0,10041.0,False,False,10021.0,10009.0,10031.0,15.0,3.0,25.0
HYDROGEL_PACK,1,938900,10006.0,6,9998.0,at_or_above_ask_touch,9977.0,10041.0,False,False,10008.0,10018.0,10027.0,10.0,20.0,29.0
HYDROGEL_PACK,1,946400,10022.0,3,10014.0,at_or_above_ask_touch,9986.0,10041.0,False,False,10032.0,10012.0,10017.0,18.0,-2.0,3.0
HYDROGEL_PACK,1,950000,10041.0,2,10033.0,at_or_above_ask_touch,9989.0,10041.0,False,True,10012.0,10022.0,,-21.0,-11.0,
HYDROGEL_PACK,1,950300,10021.0,5,10029.0,at_or_below_bid_touch,9989.0,10041.0,False,False,10006.0,10027.0,,-23.0,-2.0,
HYDROGEL_PACK,1,950700,10036.0,5,10028.0,at_or_above_ask_touch,9989.0,10041.0,False,False,10008.0,10032.0,,-20.0,4.0,
HYDROGEL_PACK,1,953700,10035.0,5,10027.0,at_or_above_ask_touch,9989.0,10041.0,False,False,10017.0,10028.0,,-10.0,1.0,
HYDROGEL_PACK,1,953800,10033.0,6,10025.0,at_or_above_ask_touch,9989.0,10041.0,False,False,10018.0,10029.0,,-7.0,4.0,
HYDROGEL_PACK,1,957800,9997.0,6,10005.0,at_or_below_bid_touch,9989.0,10041.0,False,False,10032.5,10002.0,,27.5,-3.0,
HYDROGEL_PACK,1,960800,10041.0,2,10033.0,at_or_above_ask_touch,9989.0,10041.0,False,True,10013.0,9984.0,,-20.0,-49.0,
HYDROGEL_PACK,1,963900,10040.0,6,10032.0,at_or_above_ask_touch,9989.0,10037.0,False,True,9996.0,10002.0,,-36.0,-30.0,
HYDROGEL_PACK,1,964000,10020.0,3,10028.0,at_or_below_bid_touch,9989.0,10037.0,False,False,9996.0,10003.0,,-32.0,-25.0,
HYDROGEL_PACK,1,964700,10008.0,4,10016.0,at_or_below_bid_touch,9989.0,10037.0,False,False,9988.0,10002.0,,-28.0,-14.0,
HYDROGEL_PACK,1,966900,10019.0,2,10011.0,at_or_above_ask_touch,9989.0,10037.0,False,False,9990.0,9993.0,,-21.0,-18.0,
HYDROGEL_PACK,1,970500,9981.0,3,9989.0,at_or_below_bid_touch,9986.0,10037.0,True,False,9993.0,10014.0,,4.0,25.0,
HYDROGEL_PACK,1,971900,9998.0,3,9990.0,at_or_above_ask_touch,9984.0,10037.0,False,False,9993.0,10009.0,,3.0,19.0,
HYDROGEL_PACK,1,977600,9986.0,2,9994.0,at_or_below_bid_touch,9984.0,10037.0,False,False,10005.0,10028.0,,11.0,34.0,
HYDROGEL_PACK,1,979200,9999.0,2,10007.0,at_or_below_bid_touch,9984.0,10037.0,False,False,10014.0,10026.0,,7.0,19.0,
HYDROGEL_PACK,1,982900,9998.0,6,10006.5,at_or_below_bid_touch,9984.0,10037.0,False,False,10024.0,10025.0,,17.5,18.5,
HYDROGEL_PACK,1,985400,10024.0,4,10016.0,at_or_above_ask_touch,9984.0,10037.0,False,False,10027.0,10018.0,,11.0,2.0,
HYDROGEL_PACK,1,985800,10029.0,4,10021.0,at_or_above_ask_touch,9984.0,10037.0,False,False,10028.0,10021.5,,7.0,0.5,
HYDROGEL_PACK,1,988000,10016.0,4,10024.0,at_or_below_bid_touch,9984.0,10037.0,False,False,10026.5,10015.0,,2.5,-9.0,
HYDROGEL_PACK,1,988400,10016.0,6,10024.0,at_or_below_bid_touch,9984.0,10037.0,False,False,10034.0,10018.0,,10.0,-6.0,
HYDROGEL_PACK,1,989000,10017.0,4,10025.0,at_or_below_bid_touch,9984.0,10037.0,False,False,10026.0,10013.0,,1.0,-12.0,
HYDROGEL_PACK,2,10200,10017.0,6,10025.0,at_or_below_bid_touch,10010.0,10031.0,False,False,10025.0,10013.0,9964.0,0.0,-12.0,-61.0
HYDROGEL_PACK,2,11200,10030.0,4,10022.0,at_or_above_ask_touch,10010.0,10031.0,False,True,10028.0,10007.0,9964.0,6.0,-15.0,-58.0
HYDROGEL_PACK,2,15700,10035.0,2,10027.0,at_or_above_ask_touch,10009.0,10031.0,False,True,10007.0,9984.0,9985.0,-20.0,-43.0,-42.0
HYDROGEL_PACK,2,19100,10020.0,6,10012.0,at_or_above_ask_touch,10009.0,10031.0,False,False,9999.0,10000.0,9993.0,-13.0,-12.0,-19.0
HYDROGEL_PACK,2,29200,9993.0,4,10001.0,at_or_below_bid_touch,9983.5,10031.0,False,False,10008.0,9987.0,9951.0,7.0,-14.0,-50.0
HYDROGEL_PACK,2,41100,9998.0,6,9990.0,at_or_above_ask_touch,9983.0,10031.0,False,False,9980.0,9946.0,9915.0,-10.0,-44.0,-75.0
HYDROGEL_PACK,2,44000,9978.0,4,9986.0,at_or_below_bid_touch,9983.0,10031.0,True,False,9957.0,9942.0,9927.0,-29.0,-44.0,-59.0
HYDROGEL_PACK,2,45100,9991.0,3,9983.0,at_or_above_ask_touch,9979.0,10031.0,False,False,9955.0,9942.0,9938.5,-28.0,-41.0,-44.5
HYDROGEL_PACK,2,49400,9958.0,4,9962.0,at_or_below_bid_touch,9957.0,10031.0,True,False,9938.0,9953.0,9953.0,-24.0,-9.0,-9.0
HYDROGEL_PACK,2,49800,9960.0,3,9952.0,at_or_above_ask_touch,9952.0,10031.0,False,False,9941.5,9956.0,9959.0,-10.5,4.0,7.0
HYDROGEL_PACK,2,58300,9963.0,6,9955.0,at_or_above_ask_touch,9935.5,10029.0,False,False,9976.0,9986.0,9978.0,21.0,31.0,23.0
HYDROGEL_PACK,2,60700,9973.0,5,9965.0,at_or_above_ask_touch,9935.5,10029.0,False,False,9985.0,9990.0,9977.0,20.0,25.0,12.0
HYDROGEL_PACK,2,70900,9994.0,2,9986.0,at_or_above_ask_touch,9935.5,10012.0,False,False,9971.0,9957.0,10002.0,-15.0,-29.0,16.0
HYDROGEL_PACK,2,71800,9975.0,5,9983.0,at_or_below_bid_touch,9935.5,10012.0,False,False,9958.0,9960.0,10008.0,-25.0,-23.0,25.0
HYDROGEL_PACK,2,72700,9988.0,3,9980.0,at_or_above_ask_touch,9935.5,10011.0,False,False,9955.5,9956.0,10004.0,-24.5,-24.0,24.0
HYDROGEL_PACK,2,78700,9939.0,3,9947.0,at_or_below_bid_touch,9935.5,10011.0,False,False,9951.0,9934.0,10003.0,4.0,-13.0,56.0
HYDROGEL_PACK,2,85500,9954.0,2,9946.0,at_or_above_ask_touch,9935.5,9998.0,False,False,9928.0,9942.0,10004.0,-18.0,-4.0,58.0
HYDROGEL_PACK,2,90100,9931.0,3,9923.0,at_or_above_ask_touch,9923.0,9998.0,False,False,9938.5,9958.0,10015.0,15.5,35.0,92.0
HYDROGEL_PACK,2,91700,9929.0,2,9921.0,at_or_above_ask_touch,9915.0,9998.0,False,False,9939.0,9973.0,10029.0,18.0,52.0,108.0
HYDROGEL_PACK,2,97600,9937.0,2,9945.0,at_or_below_bid_touch,9915.0,9997.0,False,False,9976.5,9976.0,10014.0,31.5,31.0,69.0
HYDROGEL_PACK,2,101800,9984.0,3,9976.0,at_or_above_ask_touch,9915.0,9997.0,False,False,9980.0,9973.0,10019.0,4.0,-3.0,43.0
HYDROGEL_PACK,2,102400,9984.0,3,9976.0,at_or_above_ask_touch,9915.0,9997.0,False,False,9979.0,9970.0,10015.0,3.0,-6.0,39.0
HYDROGEL_PACK,2,104500,9984.0,2,9976.0,at_or_above_ask_touch,9915.0,9997.0,False,False,9982.0,9986.0,10010.0,6.0,10.0,34.0
HYDROGEL_PACK,2,109600,9990.0,6,9982.0,at_or_above_ask_touch,9915.0,9997.0,False,False,9988.0,9999.0,10018.0,6.0,17.0,36.0
HYDROGEL_PACK,2,114500,9994.0,5,9986.0,at_or_above_ask_touch,9915.0,9997.0,False,False,9997.0,10017.0,10031.0,11.0,31.0,45.0
HYDROGEL_PACK,2,124900,10022.0,3,10014.0,at_or_above_ask_touch,9915.0,10020.0,False,True,10009.5,10008.0,10021.0,-4.5,-6.0,7.0
HYDROGEL_PACK,2,126800,10015.0,2,10011.5,at_or_above_ask_touch,9915.0,10020.0,False,False,9998.0,10016.0,10020.0,-13.5,4.5,8.5
HYDROGEL_PACK,2,129400,10009.0,4,10001.0,at_or_above_ask_touch,9915.0,10020.0,False,False,10007.0,10017.0,10009.0,6.0,16.0,8.0
HYDROGEL_PACK,2,137000,10007.0,3,10015.0,at_or_below_bid_touch,9915.0,10020.0,False,False,10022.0,10010.0,9997.0,7.0,-5.0,-18.0
HYDROGEL_PACK,2,143800,9996.0,5,10004.0,at_or_below_bid_touch,9927.0,10029.0,False,False,10020.0,10012.0,9988.0,16.0,8.0,-16.0
HYDROGEL_PACK,2,145100,10012.0,5,10004.0,at_or_above_ask_touch,9934.0,10029.0,False,False,10016.0,10009.0,9984.0,12.0,5.0,-20.0
HYDROGEL_PACK,2,145400,9995.0,2,10003.0,at_or_below_bid_touch,9934.0,10029.0,False,False,10024.0,10008.0,9984.0,21.0,5.0,-19.0
HYDROGEL_PACK,2,149900,10007.0,3,10015.0,at_or_below_bid_touch,9958.0,10029.0,False,False,10012.0,10023.0,9970.0,-3.0,8.0,-45.0
HYDROGEL_PACK,2,150600,10028.0,4,10020.0,at_or_above_ask_touch,9968.0,10029.0,False,True,10011.0,10028.0,9972.0,-9.0,8.0,-48.0
HYDROGEL_PACK,2,151400,10014.0,3,10022.0,at_or_below_bid_touch,9968.0,10029.0,False,False,10022.0,10020.0,9977.0,0.0,-2.0,-45.0
HYDROGEL_PACK,2,151600,10014.0,6,10022.0,at_or_below_bid_touch,9968.0,10029.0,False,False,10021.0,10021.0,9976.0,-1.0,-1.0,-46.0
HYDROGEL_PACK,2,153200,10008.0,5,10016.0,at_or_below_bid_touch,9968.0,10029.0,False,False,10010.0,10022.0,9968.0,-6.0,6.0,-48.0
HYDROGEL_PACK,2,157000,10024.0,4,10016.0,at_or_above_ask_touch,9968.0,10029.0,False,False,10020.0,10021.0,9983.0,4.0,5.0,-33.0
HYDROGEL_PACK,2,161100,10028.0,4,10020.0,at_or_above_ask_touch,9968.0,10030.0,False,False,10024.0,10005.0,9970.0,4.0,-15.0,-50.0
HYDROGEL_PACK,2,164600,10023.0,6,10031.0,at_or_below_bid_touch,9986.0,10031.0,False,False,10013.0,10017.0,9973.0,-18.0,-14.0,-58.0
HYDROGEL_PACK,2,169000,10028.0,2,10020.0,at_or_above_ask_touch,9992.0,10033.0,False,False,10020.0,10011.0,9963.0,0.0,-9.0,-57.0
HYDROGEL_PACK,2,169200,10025.0,5,10017.0,at_or_above_ask_touch,9992.0,10033.0,False,False,10019.0,10008.0,9962.0,2.0,-9.0,-55.0
HYDROGEL_PACK,2,170100,10020.0,4,10012.0,at_or_above_ask_touch,9996.5,10033.0,False,False,10019.0,10012.0,9957.0,7.0,0.0,-55.0
HYDROGEL_PACK,2,177100,10011.0,3,10019.0,at_or_below_bid_touch,9996.5,10033.0,False,False,10005.0,9998.0,9909.5,-14.0,-21.0,-109.5
HYDROGEL_PACK,2,178100,10007.0,3,10015.0,at_or_below_bid_touch,9996.5,10033.0,False,False,10005.0,9997.0,9907.0,-10.0,-18.0,-108.0
HYDROGEL_PACK,2,181600,9996.0,5,10004.0,at_or_below_bid_touch,9996.5,10033.0,True,False,10002.0,9980.0,9911.0,-2.0,-24.0,-93.0
HYDROGEL_PACK,2,193400,9993.0,4,9985.0,at_or_above_ask_touch,9971.0,10033.0,False,False,9978.0,9967.0,9924.0,-7.0,-18.0,-61.0
HYDROGEL_PACK,2,195600,9972.0,5,9980.0,at_or_below_bid_touch,9971.0,10033.0,True,False,9972.0,9980.0,9945.0,-8.0,0.0,-35.0
HYDROGEL_PACK,2,206200,9992.0,3,9984.0,at_or_above_ask_touch,9965.0,10033.0,False,False,9970.0,9976.0,9935.0,-14.0,-8.0,-49.0
HYDROGEL_PACK,2,206600,9976.0,3,9984.0,at_or_below_bid_touch,9965.0,10033.0,False,False,9966.0,9978.0,9933.0,-18.0,-6.0,-51.0
HYDROGEL_PACK,2,206700,9981.0,5,9985.0,at_or_below_bid_touch,9965.0,10033.0,False,False,9968.0,9978.0,9935.0,-17.0,-7.0,-50.0
HYDROGEL_PACK,2,219200,9954.0,4,9962.0,at_or_below_bid_touch,9962.0,10026.0,True,False,9935.0,9908.5,9923.0,-27.0,-53.5,-39.0
HYDROGEL_PACK,2,221200,9963.0,6,9955.0,at_or_above_ask_touch,9955.0,10026.0,False,False,9919.0,9907.0,9933.0,-36.0,-48.0,-22.0
HYDROGEL_PACK,2,224300,9942.0,4,9934.0,at_or_above_ask_touch,9934.0,10026.0,False,False,9908.5,9916.0,9915.0,-25.5,-18.0,-19.0
HYDROGEL_PACK,2,233000,9927.0,3,9919.0,at_or_above_ask_touch,9906.0,10012.0,False,False,9921.0,9925.0,9911.0,2.0,6.0,-8.0
HYDROGEL_PACK,2,235700,9906.0,6,9914.0,at_or_below_bid_touch,9906.0,10011.0,True,False,9918.0,9943.0,9917.0,4.0,29.0,3.0
HYDROGEL_PACK,2,238900,9910.0,4,9918.0,at_or_below_bid_touch,9904.0,9992.0,False,False,9927.0,9938.0,9930.0,9.0,20.0,12.0
HYDROGEL_PACK,2,239300,9909.0,2,9917.0,at_or_below_bid_touch,9904.0,9992.0,False,False,9928.5,9931.0,9925.5,11.5,14.0,8.5
HYDROGEL_PACK,2,239400,9910.0,4,9918.0,at_or_below_bid_touch,9904.0,9992.0,False,False,9930.0,9931.5,9920.0,12.0,13.5,2.0
HYDROGEL_PACK,2,239800,9925.0,5,9917.0,at_or_above_ask_touch,9904.0,9992.0,False,False,9930.0,9935.0,9920.0,13.0,18.0,3.0
HYDROGEL_PACK,2,243800,9919.0,4,9927.0,at_or_below_bid_touch,9904.0,9992.0,False,False,9940.0,9937.0,9925.0,13.0,10.0,-2.0
HYDROGEL_PACK,2,254300,9951.0,2,9943.0,at_or_above_ask_touch,9904.0,9991.0,False,False,9927.0,9915.0,9943.0,-16.0,-28.0,0.0
HYDROGEL_PACK,2,256200,9927.0,5,9935.0,at_or_below_bid_touch,9904.0,9991.0,False,False,9933.0,9923.0,9946.0,-2.0,-12.0,11.0
HYDROGEL_PACK,2,258900,9928.0,2,9920.0,at_or_above_ask_touch,9904.0,9988.0,False,False,9924.5,9919.0,9943.0,4.5,-1.0,23.0
HYDROGEL_PACK,2,264200,9927.0,6,9919.5,at_or_above_ask_touch,9904.0,9980.5,False,False,9923.0,9910.0,9942.0,3.5,-9.5,22.5
HYDROGEL_PACK,2,264700,9907.0,2,9915.0,at_or_below_bid_touch,9904.0,9980.5,False,False,9926.0,9913.0,9944.0,11.0,-2.0,29.0
HYDROGEL_PACK,2,265200,9909.0,5,9917.0,at_or_below_bid_touch,9904.0,9980.5,False,False,9926.0,9907.5,9948.0,9.0,-9.5,31.0
HYDROGEL_PACK,2,267900,9926.0,6,9922.5,at_or_above_ask_touch,9904.0,9974.0,False,False,9916.5,9901.0,9953.5,-6.0,-21.5,31.0
HYDROGEL_PACK,2,272900,9924.0,5,9916.5,at_or_above_ask_touch,9904.0,9951.0,False,False,9901.0,9909.0,9952.0,-15.5,-7.5,35.5
HYDROGEL_PACK,2,273400,9922.0,3,9914.0,at_or_above_ask_touch,9904.0,9951.0,False,False,9903.0,9911.0,9956.0,-11.0,-3.0,42.0
HYDROGEL_PACK,2,273500,9921.0,6,9913.0,at_or_above_ask_touch,9904.0,9951.0,False,False,9902.0,9911.0,9953.0,-11.0,-2.0,40.0
HYDROGEL_PACK,2,274400,9907.0,3,9915.0,at_or_below_bid_touch,9904.0,9951.0,False,False,9895.0,9918.0,9950.0,-20.0,3.0,35.0
HYDROGEL_PACK,2,275800,9912.0,6,9904.0,at_or_above_ask_touch,9904.0,9951.0,False,False,9902.0,9915.0,9948.0,-2.0,11.0,44.0
HYDROGEL_PACK,2,277000,9911.0,6,9903.0,at_or_above_ask_touch,9897.0,9951.0,False,False,9900.5,9929.0,9950.0,-2.5,26.0,47.0
HYDROGEL_PACK,2,277300,9910.0,3,9902.0,at_or_above_ask_touch,9897.0,9951.0,False,False,9902.0,9928.5,9947.0,0.0,26.5,45.0
HYDROGEL_PACK,2,278800,9890.0,2,9897.5,at_or_below_bid_touch,9897.0,9951.0,True,False,9913.5,9932.0,9951.0,16.0,34.5,53.5
HYDROGEL_PACK,2,279900,9890.0,6,9898.0,at_or_below_bid_touch,9891.0,9951.0,True,False,9916.5,9919.5,9950.0,18.5,21.5,52.0
HYDROGEL_PACK,2,282200,9891.0,4,9899.0,at_or_below_bid_touch,9891.0,9951.0,True,False,9932.0,9917.0,9949.0,33.0,18.0,50.0
HYDROGEL_PACK,2,283700,9922.0,5,9914.0,at_or_above_ask_touch,9891.0,9951.0,False,False,9929.0,9923.0,9955.0,15.0,9.0,41.0
HYDROGEL_PACK,2,284300,9923.0,6,9915.0,at_or_above_ask_touch,9891.0,9951.0,False,False,9925.5,9924.0,9947.0,10.5,9.0,32.0
HYDROGEL_PACK,2,288000,9936.0,5,9928.0,at_or_above_ask_touch,9891.0,9951.0,False,False,9912.0,9955.0,9960.0,-16.0,27.0,32.0
HYDROGEL_PACK,2,291000,9905.0,3,9913.0,at_or_below_bid_touch,9891.0,9951.0,False,False,9943.0,9955.5,9957.0,30.0,42.5,44.0
HYDROGEL_PACK,2,292800,9921.0,6,9913.0,at_or_above_ask_touch,9891.0,9951.0,False,False,9955.0,9941.5,9958.0,42.0,28.5,45.0
HYDROGEL_PACK,2,299100,9963.0,3,9955.0,at_or_above_ask_touch,9891.0,9957.0,False,True,9944.0,9937.0,9955.0,-11.0,-18.0,0.0
HYDROGEL_PACK,2,300800,9946.0,4,9954.0,at_or_below_bid_touch,9891.0,9957.0,False,False,9944.0,9938.0,9949.0,-10.0,-16.0,-5.0
HYDROGEL_PACK,2,303800,9935.0,2,9943.0,at_or_below_bid_touch,9891.0,9957.0,False,False,9942.0,9944.0,9969.0,-1.0,1.0,26.0
HYDROGEL_PACK,2,305700,9951.0,6,9943.5,at_or_above_ask_touch,9891.0,9957.0,False,False,9939.0,9946.0,9974.0,-4.5,2.5,30.5
HYDROGEL_PACK,2,306100,9952.0,5,9944.0,at_or_above_ask_touch,9891.0,9957.0,False,False,9933.0,9947.0,9976.0,-11.0,3.0,32.0
HYDROGEL_PACK,2,310100,9942.0,4,9934.0,at_or_above_ask_touch,9891.0,9957.0,False,False,9950.0,9958.5,9983.0,16.0,24.5,49.0
HYDROGEL_PACK,2,311800,9945.0,2,9937.0,at_or_above_ask_touch,9891.0,9957.0,False,False,9947.0,9947.0,9985.0,10.0,10.0,48.0
HYDROGEL_PACK,2,314800,9953.0,3,9945.0,at_or_above_ask_touch,9891.0,9957.0,False,False,9960.0,9944.0,9986.0,15.0,-1.0,41.0
HYDROGEL_PACK,2,315400,9956.0,4,9948.0,at_or_above_ask_touch,9891.0,9957.0,False,True,9957.0,9948.0,9991.0,9.0,0.0,43.0
HYDROGEL_PACK,2,316900,9954.0,2,9946.5,at_or_above_ask_touch,9891.0,9957.0,False,False,9949.0,9953.0,9997.0,2.5,6.5,50.5
HYDROGEL_PACK,2,328900,9958.0,2,9950.0,at_or_above_ask_touch,9891.0,9963.0,False,False,9955.0,9955.0,9980.0,5.0,5.0,30.0
HYDROGEL_PACK,2,332800,9947.0,3,9955.0,at_or_below_bid_touch,9909.0,9963.0,False,False,9957.0,9958.0,9968.0,2.0,3.0,13.0
HYDROGEL_PACK,2,338400,9948.0,4,9956.0,at_or_below_bid_touch,9911.0,9963.0,False,False,9958.0,9951.0,9982.0,2.0,-5.0,26.0
HYDROGEL_PACK,2,340200,9951.0,2,9959.0,at_or_below_bid_touch,9911.0,9963.0,False,False,9949.0,9958.0,9981.0,-10.0,-1.0,22.0
HYDROGEL_PACK,2,342300,9966.0,2,9958.0,at_or_above_ask_touch,9911.0,9963.0,False,True,9933.5,9959.0,9982.0,-24.5,1.0,24.0
HYDROGEL_PACK,2,344100,9942.0,3,9950.0,at_or_below_bid_touch,9924.0,9963.0,False,False,9955.0,9965.0,9967.0,5.0,15.0,17.0
HYDROGEL_PACK,2,344500,9942.0,3,9950.0,at_or_below_bid_touch,9930.5,9963.0,False,False,9950.0,9966.0,9967.5,0.0,16.0,17.5
HYDROGEL_PACK,2,344600,9958.0,6,9950.0,at_or_above_ask_touch,9931.0,9963.0,False,False,9951.0,9968.0,9967.0,1.0,18.0,17.0
HYDROGEL_PACK,2,346100,9947.0,2,9939.0,at_or_above_ask_touch,9931.0,9963.0,False,False,9946.0,9976.0,9979.0,7.0,37.0,40.0
HYDROGEL_PACK,2,347400,9947.0,4,9939.0,at_or_above_ask_touch,9931.0,9963.0,False,False,9960.0,9976.0,9963.0,21.0,37.0,24.0
HYDROGEL_PACK,2,351400,9937.0,6,9945.0,at_or_below_bid_touch,9930.0,9963.0,False,False,9973.0,9988.0,9978.0,28.0,43.0,33.0
HYDROGEL_PACK,2,359500,9972.0,5,9980.0,at_or_below_bid_touch,9930.0,9980.0,False,False,9980.0,9979.0,9975.0,0.0,-1.0,-5.0
HYDROGEL_PACK,2,365300,9984.0,2,9992.0,at_or_below_bid_touch,9930.0,9992.0,False,False,9984.0,9977.0,9971.0,-8.0,-15.0,-21.0
HYDROGEL_PACK,2,366500,10001.0,2,9993.0,at_or_above_ask_touch,9930.0,9997.0,False,True,9985.0,9982.0,9971.0,-8.0,-11.0,-22.0
HYDROGEL_PACK,2,384800,9978.0,4,9982.0,at_or_below_bid_touch,9930.0,9999.0,False,False,9976.0,9968.0,9970.0,-6.0,-14.0,-12.0
HYDROGEL_PACK,2,385500,9972.0,5,9980.0,at_or_below_bid_touch,9930.0,9999.0,False,False,9977.0,9976.0,9968.0,-3.0,-4.0,-12.0
HYDROGEL_PACK,2,387500,9991.0,3,9983.0,at_or_above_ask_touch,9930.0,9999.0,False,False,9983.0,9960.0,9969.0,0.0,-23.0,-14.0
HYDROGEL_PACK,2,391600,9970.0,2,9978.0,at_or_below_bid_touch,9930.0,9999.0,False,False,9970.0,9976.0,9967.0,-8.0,-2.0,-11.0
HYDROGEL_PACK,2,391700,9988.0,2,9980.0,at_or_above_ask_touch,9930.0,9999.0,False,False,9968.0,9975.0,9968.0,-12.0,-5.0,-12.0
HYDROGEL_PACK,2,392400,9990.0,5,9982.0,at_or_above_ask_touch,9930.0,9999.0,False,False,9963.0,9979.0,9959.0,-19.0,-3.0,-23.0
HYDROGEL_PACK,2,394100,9975.0,6,9967.0,at_or_above_ask_touch,9930.0,9999.0,False,False,9966.0,9981.0,9963.0,-1.0,14.0,-4.0
HYDROGEL_PACK,2,394300,9970.0,5,9962.0,at_or_above_ask_touch,9930.0,9999.0,False,False,9967.0,9985.0,9964.0,5.0,23.0,2.0
HYDROGEL_PACK,2,401200,9966.0,5,9974.0,at_or_below_bid_touch,9944.0,9999.0,False,False,9985.0,9979.0,9980.0,11.0,5.0,6.0
HYDROGEL_PACK,2,408000,9991.0,3,9983.0,at_or_above_ask_touch,9954.0,9999.0,False,False,9972.0,9974.0,9956.0,-11.0,-9.0,-27.0
HYDROGEL_PACK,2,409400,9988.0,3,9980.0,at_or_above_ask_touch,9954.0,9999.0,False,False,9966.0,9963.0,9959.0,-14.0,-17.0,-21.0
HYDROGEL_PACK,2,410100,9988.0,6,9980.0,at_or_above_ask_touch,9954.0,9999.0,False,False,9966.0,9966.0,9967.0,-14.0,-14.0,-13.0
HYDROGEL_PACK,2,413100,9977.0,2,9969.0,at_or_above_ask_touch,9954.0,9999.0,False,False,9973.0,9966.0,9987.0,4.0,-3.0,18.0
HYDROGEL_PACK,2,413500,9974.0,5,9966.5,at_or_above_ask_touch,9954.0,9999.0,False,False,9970.0,9961.0,9993.0,3.5,-5.5,26.5
HYDROGEL_PACK,2,415400,9976.0,6,9968.0,at_or_above_ask_touch,9954.0,9999.0,False,False,9968.0,9961.5,9985.0,0.0,-6.5,17.0
HYDROGEL_PACK,2,416600,9981.0,4,9973.0,at_or_above_ask_touch,9954.0,9999.0,False,False,9970.0,9962.0,9989.0,-3.0,-11.0,16.0
HYDROGEL_PACK,2,420200,9975.0,4,9967.0,at_or_above_ask_touch,9954.0,9993.0,False,False,9960.0,9966.0,9985.0,-7.0,-1.0,18.0
HYDROGEL_PACK,2,421100,9961.0,5,9969.0,at_or_below_bid_touch,9954.0,9993.0,False,False,9956.0,9966.0,9986.0,-13.0,-3.0,17.0
HYDROGEL_PACK,2,422200,9963.0,2,9971.0,at_or_below_bid_touch,9954.0,9992.0,False,False,9963.0,9959.0,9977.0,-8.0,-12.0,6.0
HYDROGEL_PACK,2,423800,9969.0,3,9961.0,at_or_above_ask_touch,9954.0,9988.0,False,False,9963.0,9960.0,9975.0,2.0,-1.0,14.0
HYDROGEL_PACK,2,429500,9968.0,3,9960.0,at_or_above_ask_touch,9951.0,9988.0,False,False,9962.0,9973.0,9991.0,2.0,13.0,31.0
HYDROGEL_PACK,2,430200,9974.0,4,9966.0,at_or_above_ask_touch,9951.0,9988.0,False,False,9971.0,9964.0,9999.0,5.0,-2.0,33.0
HYDROGEL_PACK,2,430700,9976.0,4,9968.0,at_or_above_ask_touch,9951.0,9988.0,False,False,9968.0,9968.0,10002.0,0.0,0.0,34.0
HYDROGEL_PACK,2,433900,9970.0,4,9962.0,at_or_above_ask_touch,9951.0,9988.0,False,False,9975.0,9964.0,10002.0,13.0,2.0,40.0
HYDROGEL_PACK,2,436200,9968.0,2,9976.0,at_or_below_bid_touch,9951.0,9988.0,False,False,9967.0,9965.0,10003.0,-9.0,-11.0,27.0
HYDROGEL_PACK,2,443400,9969.0,4,9961.0,at_or_above_ask_touch,9951.0,9988.0,False,False,9976.0,9965.0,10007.0,15.0,4.0,46.0
HYDROGEL_PACK,2,445300,9974.0,2,9966.0,at_or_above_ask_touch,9951.0,9988.0,False,False,9982.0,9952.0,10000.0,16.0,-14.0,34.0
HYDROGEL_PACK,2,449000,9979.0,6,9987.0,at_or_below_bid_touch,9951.0,9988.0,False,False,9963.0,9957.0,9982.0,-24.0,-30.0,-5.0
HYDROGEL_PACK,2,450900,9988.0,6,9980.0,at_or_above_ask_touch,9951.0,9995.0,False,False,9950.0,9975.0,9983.0,-30.0,-5.0,3.0
HYDROGEL_PACK,2,452000,9965.0,3,9973.0,at_or_below_bid_touch,9951.0,9995.0,False,False,9955.0,9980.0,9981.0,-18.0,7.0,8.0
HYDROGEL_PACK,2,452800,9974.0,4,9966.0,at_or_above_ask_touch,9951.0,9995.0,False,False,9957.0,9983.0,9976.5,-9.0,17.0,10.5
HYDROGEL_PACK,2,478900,9997.0,3,9989.0,at_or_above_ask_touch,9950.0,9997.0,False,True,10002.0,9992.0,9995.0,13.0,3.0,6.0
HYDROGEL_PACK,2,480900,9994.0,2,10002.0,at_or_below_bid_touch,9950.0,10003.0,False,False,10005.0,9999.0,9996.0,3.0,-3.0,-6.0
